,status_kep_rumah,penghasilan_utm_ayah,penghasilan_tmbh_ayah,penghasilan_utm_ibu,penghasilan_tmbh_ibu,pajak_r2,pajak_r4,daya_listrik,pbb,skor_ukt,ukt_sebelum_sanggah
1224,1,0,5,0,0,4.0,0.0,2,0.0,4.74,4.0
1225,0,0,0,10,0,3.0,3.0,2,0.0,6.91,6.0
1226,1,9,0,4,0,2.0,3.0,3,0.0,7.63,6.0
1227,1,8,0,0,0,2.0,0.0,4,0.0,7.7,7.0
1228,1,8,0,0,0,4.0,2.0,2,0.0,6.3,5.0
1229,1,8,0,1,0,2.0,0.0,3,1.0,5.74,5.0
1230,0,6,0,0,0,2.0,0.0,1,0.0,4.27,4.0
1231,0,11,0,0,0,4.0,0.0,3,0.0,5.78,5.0
1232,1,0,0,8,0,5.0,0.0,3,7.0,6.09,5.0
1233,0,2,0,1,0,2.0,0.0,3,0.0,4.25,4.0
1234,1,9,0,0,0,0.0,3.0,3,2.0,6.97,6.0
1235,1,8,0,0,0,2.0,0.0,2,1.0,5.3,5.0
1236,0,7,0,6,0,2.0,0.0,2,0.0,5.45,5.0
1237,1,0,0,0,0,2.0,0.0,3,1.0,4.78,4.0
1238,1,7,0,7,0,2.0,0.0,3,0.0,6.76,6.0
1239,1,2,0,7,0,3.0,0.0,3,1.0,7.74,6.0
1240,1,1,0,1,0,2.0,0.0,2,1.0,5.65,5.0
1241,0,7,0,0,0,6.0,0.0,3,0.0,10.0,8.0
1242,1,10,0,0,0,4.0,4.0,3,2.0,9.3,8.0
1243,1,8,0,5,0,5.0,0.0,3,1.0,6.4,5.0
1244,1,7,0,0,0,2.0,0.0,2,1.0,9.65,8.0
1245,1,9,0,0,0,4.0,0.0,3,2.0,5.83,5.0
1246,1,8,0,1,0,2.0,0.0,2,1.0,7.74,6.0
1247,0,7,0,0,0,2.0,0.0,2,0.0,4.79,4.0
1248,1,10,0,10,0,4.0,1.0,3,1.0,8.17,7.0
1249,1,0,2,10,0,2.0,0.0,3,0.0,6.54,5.0
1250,1,2,0,7,0,5.0,0.0,2,1.0,7.65,6.0
1251,1,10,0,0,0,2.0,4.0,0,0.0,9.65,8.0
1252,0,0,0,0,0,0.0,0.0,0,0.0,5.61,5.0
1253,1,11,0,2,0,3.0,3.0,4,0.0,7.38,6.0
1254,1,9,0,0,0,0.0,1.0,3,2.0,6.23,5.0
1255,1,7,0,2,0,0.0,0.0,2,0.0,10.0,8.0
1256,1,9,0,5,0,6.0,0.0,3,0.0,7.83,7.0
1257,1,12,0,0,0,7.0,4.0,4,0.0,9.3,8.0
1258,0,6,0,4,0,3.0,0.0,3,0.0,5.28,4.0
1259,1,7,0,6,0,3.0,0.0,2,1.0,7.22,6.0
1260,1,8,0,0,0,4.0,0.0,2,1.0,7.3,6.0
1261,0,0,0,8,0,2.0,0.0,3,0.0,5.87,5.0
1262,1,11,0,0,0,2.0,4.0,3,1.0,8.61,7.0
1263,1,0,0,10,0,7.0,0.0,4,2.0,10.0,8.0
1264,1,3,0,0,0,1.0,0.0,2,1.0,4.96,4.0
1265,1,0,0,7,0,0.0,1.0,4,0.0,7.96,7.0
1266,1,12,0,0,0,4.0,0.0,3,1.0,5.91,5.0
1267,1,6,0,0,0,4.0,0.0,4,0.0,5.75,5.0
1268,0,8,0,0,0,4.0,0.0,4,0.0,5.43,4.0
1269,1,8,0,0,0,1.0,0.0,3,2.0,7.22,6.0
1270,1,5,0,0,0,3.0,0.0,2,0.0,4.88,4.0
1271,1,9,0,0,0,2.0,0.0,3,1.0,7.39,6.0
1272,0,6,0,0,0,2.0,0.0,2,0.0,5.14,4.0
1273,1,9,0,7,0,4.0,0.0,4,1.0,7.91,7.0
1274,1,8,0,0,0,2.0,0.0,0,1.0,6.0,5.0
1275,1,6,0,0,0,2.0,0.0,3,1.0,5.27,4.0
1276,0,4,0,0,0,2.0,0.0,1,0.0,4.27,3.0
1277,1,2,0,0,0,2.0,0.0,2,0.0,7.17,6.0
1278,1,8,0,0,0,5.0,0.0,3,1.0,5.74,5.0
1279,0,0,0,0,0,2.0,0.0,3,0.0,7.26,6.0
1280,1,4,0,0,0,0.0,0.0,2,1.0,4.31,3.0
1281,0,8,0,0,0,7.0,0.0,5,0.0,5.78,5.0
1282,1,8,0,0,0,2.0,0.0,2,0.0,5.83,5.0
1283,1,10,0,0,0,3.0,0.0,2,3.0,5.74,5.0
1284,1,2,2,0,0,2.0,0.0,3,1.0,7.74,6.0
1285,1,8,0,0,0,3.0,0.0,3,1.0,5.65,5.0
1286,1,8,0,0,0,2.0,0.0,3,0.0,6.0,5.0
1287,0,10,0,0,0,0.0,0.0,4,0.0,6.65,5.0
1288,0,6,0,0,0,0.0,0.0,1,0.0,4.7,4.0
1289,1,6,0,0,0,3.0,0.0,2,1.0,5.1,4.0
1290,0,0,0,0,0,2.0,0.0,3,0.0,3.96,4.0
1291,1,8,0,0,0,3.0,0.0,3,1.0,5.65,5.0
1292,1,0,0,3,0,1.0,0.0,2,1.0,4.43,4.0
1293,1,6,0,0,0,4.0,0.0,3,6.0,5.53,5.0
1294,1,8,0,0,0,2.0,2.0,0,1.0,5.83,5.0
1295,1,4,0,9,0,7.0,0.0,3,0.0,8.71,7.0
1296,1,7,1,2,0,4.0,1.0,2,1.0,6.27,5.0
1297,1,6,2,4,2,3.0,0.0,2,1.0,5.62,5.0
1298,1,8,0,0,0,7.0,0.0,3,1.0,5.83,5.0
1299,0,11,0,0,0,3.0,2.0,4,0.0,6.57,6.0
1300,0,7,0,0,0,0.0,0.0,0,0.0,3.66,3.0
1301,1,9,0,0,0,2.0,0.0,2,1.0,5.62,5.0
1302,0,5,0,0,0,3.0,0.0,3,0.0,4.62,4.0
1303,0,6,0,6,0,0.0,0.0,3,0.0,5.97,5.0
1304,1,9,0,0,0,2.0,0.0,4,1.0,5.97,5.0
1305,0,7,0,0,0,0.0,0.0,4,0.0,4.7,4.0
1306,1,8,0,0,0,4.0,1.0,3,1.0,6.61,6.0
1307,1,9,1,0,0,6.0,0.0,2,0.0,5.67,5.0
1308,0,5,0,0,0,2.0,0.0,2,0.0,4.44,4.0
1309,1,12,0,6,0,1.0,4.0,4,2.0,8.05,7.0
1310,1,7,0,7,0,2.0,0.0,4,2.0,6.67,6.0
1311,0,2,0,0,0,2.0,0.0,2,0.0,3.99,4.0
1312,1,7,0,0,0,2.0,0.0,2,0.0,5.23,5.0
1313,0,4,0,0,0,2.0,0.0,1,0.0,3.75,3.0
1314,1,4,0,11,0,4.0,3.0,4,0.0,7.97,7.0
1315,1,10,0,0,0,2.0,3.0,4,4.0,7.17,6.0
1316,1,6,6,0,0,2.0,0.0,0,2.0,4.5,4.0
1317,1,8,0,0,0,2.0,3.0,4,2.0,6.91,6.0
1318,0,4,0,0,0,2.0,0.0,0,0.0,3.4,3.0
1319,0,3,0,0,0,3.0,0.0,2,0.0,4.13,4.0
1320,0,3,0,0,0,2.0,0.0,3,0.0,4.3,4.0
1321,0,6,0,0,0,3.0,0.0,3,0.0,4.79,4.0
1322,1,0,0,8,0,2.0,3.0,4,1.0,8.61,7.0
1323,1,12,0,0,0,0.0,1.0,4,2.0,6.48,6.0
1324,1,10,0,0,0,3.0,0.0,4,6.0,6.17,5.0
1325,1,10,0,0,0,3.0,3.0,4,4.0,7.35,6.0
1326,0,6,0,7,0,2.0,0.0,0,0.0,4.93,4.0
1327,1,7,0,0,0,0.0,0.0,2,1.0,4.83,4.0
1328,1,7,3,0,0,2.0,0.0,2,1.0,5.3,5.0
1329,0,5,0,0,0,0.0,0.0,3,0.0,10.0,8.0
1330,0,4,0,6,0,1.0,0.0,7,0.0,5.45,5.0
1331,1,6,0,6,0,5.0,3.0,2,1.0,7.06,6.0
1332,1,6,0,0,0,4.0,0.0,3,0.0,5.31,5.0
1333,0,3,0,3,0,7.0,0.0,0,0.0,4.04,4.0
1334,1,0,0,0,0,4.0,0.0,4,1.0,9.65,8.0
1335,1,9,0,8,0,3.0,2.0,3,1.0,7.88,7.0
1336,0,9,0,0,0,5.0,0.0,3,0.0,5.4,5.0
1337,1,7,0,0,0,2.0,2.0,4,1.0,6.49,6.0
1338,1,0,0,7,0,3.0,0.0,4,4.0,5.75,5.0
1339,1,10,0,0,0,2.0,0.0,2,1.0,5.65,5.0
1340,1,11,0,0,0,2.0,2.0,4,1.0,7.04,6.0
1341,0,6,0,0,0,2.0,0.0,0,0.0,3.92,4.0
1342,1,9,0,0,0,2.0,1.0,3,6.0,10.0,8.0
1343,1,6,0,0,0,2.0,1.0,3,1.0,5.97,5.0
1344,1,0,0,5,0,2.0,0.0,2,1.0,5.44,5.0
1345,1,6,0,3,0,6.0,0.0,3,0.0,6.14,5.0
1346,1,6,0,1,0,4.0,0.0,2,1.0,5.27,5.0
1347,1,6,0,6,0,4.0,0.0,4,4.0,6.89,6.0
1348,1,8,0,0,0,2.0,1.0,4,1.0,6.17,5.0
1349,1,9,0,9,0,2.0,3.0,4,1.0,8.54,7.0
1350,0,6,0,0,1,4.0,0.0,0,0.0,4.02,4.0
1351,1,2,0,0,0,2.0,0.0,2,1.0,4.47,4.0
1352,1,12,0,0,0,2.0,4.0,3,0.0,7.0,6.0
1353,1,11,0,0,0,4.0,0.0,4,0.0,6.43,6.0
1354,1,8,0,0,0,2.0,0.0,3,1.0,5.65,5.0
1355,0,3,0,0,0,0.0,0.0,2,0.0,3.7,3.0
1356,0,8,0,0,0,2.0,0.0,3,0.0,5.17,5.0
1357,0,3,0,0,0,0.0,0.0,1,0.0,3.35,3.0
1358,1,10,0,0,0,2.0,3.0,3,1.0,6.87,6.0
1359,0,0,0,0,0,0.0,0.0,3,0.0,6.83,6.0
1360,0,3,0,3,0,2.0,0.0,0,0.0,3.78,3.0
1361,1,7,0,0,0,1.0,0.0,2,1.0,5.1,4.0
1362,1,3,0,6,0,2.0,0.0,2,2.0,5.27,5.0
1363,0,7,0,11,0,3.0,1.0,4,0.0,7.4,6.0
1364,1,4,0,0,0,2.0,1.0,3,2.0,5.66,5.0
1365,1,6,0,0,0,1.0,0.0,1,0.0,4.53,4.0
1366,1,0,0,6,0,2.0,0.0,2,2.0,5.14,4.0
1367,0,9,0,0,0,2.0,0.0,2,0.0,5.14,4.0
1368,0,7,0,0,0,2.0,0.0,2,0.0,4.79,4.0
1369,1,10,0,0,0,4.0,0.0,2,1.0,5.65,5.0
1370,0,5,0,0,0,4.0,0.0,2,0.0,4.53,4.0
1371,1,8,0,0,0,3.0,2.0,4,2.0,6.7,6.0
1372,1,3,0,0,0,1.0,0.0,2,0.0,4.39,4.0
1373,0,5,0,0,0,2.0,0.0,2,0.0,4.27,3.0
1374,0,8,0,0,0,4.0,0.0,2,0.0,5.09,4.0
1375,0,5,0,0,0,7.0,0.0,0,0.0,3.92,3.0
1376,1,9,0,0,0,5.0,0.0,2,2.0,5.75,5.0
1377,1,10,0,2,0,2.0,0.0,2,0.0,5.64,5.0
1378,1,7,0,0,0,3.0,0.0,3,1.0,5.44,4.0
1379,0,6,0,0,0,2.0,0.0,3,0.0,4.79,4.0
1380,1,7,0,0,0,7.0,0.0,2,1.0,5.53,5.0
1381,1,6,0,6,0,3.0,0.0,2,1.0,5.93,5.0
1382,1,0,0,4,0,2.0,2.0,3,2.0,5.97,5.0
1383,1,5,0,0,0,2.0,1.0,2,1.0,5.79,5.0
1384,1,8,0,0,0,2.0,3.0,3,2.0,6.91,6.0
1385,0,7,0,0,0,4.0,0.0,3,0.0,5.05,4.0
1386,0,0,0,8,0,2.0,0.0,3,0.0,5.0,4.0
1387,1,7,0,2,0,2.0,7.0,3,1.0,7.22,6.0
1388,1,6,0,0,0,2.0,0.0,2,0.0,4.88,4.0
1389,1,9,0,0,0,2.0,0.0,3,0.0,5.75,5.0
1390,1,9,0,8,0,3.0,2.0,3,2.0,8.1,7.0
1391,1,8,0,0,0,3.0,0.0,4,3.0,5.91,5.0
1392,1,9,0,0,0,1.0,1.0,3,1.0,5.97,5.0
1393,1,8,0,0,0,3.0,1.0,2,0.0,6.13,5.0
1394,1,9,0,7,0,4.0,4.0,3,4.0,8.15,7.0
1395,1,9,0,9,0,2.0,1.0,3,2.0,8.06,7.0
1396,0,5,0,2,0,2.0,0.0,3,0.0,4.83,4.0
1397,0,9,0,0,0,2.0,0.0,3,0.0,5.14,4.0
1398,1,7,0,7,0,6.0,0.0,4,1.0,6.71,6.0
1399,1,7,0,0,0,2.0,0.0,3,0.0,5.23,4.0
1400,1,8,0,0,0,3.0,0.0,3,0.0,5.61,5.0
1401,0,7,0,7,0,0.0,2.0,0,0.0,5.54,5.0
1402,1,9,0,0,0,3.0,0.0,3,0.0,5.75,5.0
1403,1,12,0,0,0,7.0,3.0,3,0.0,7.0,6.0
1404,1,5,0,0,0,2.0,0.0,2,1.0,4.92,4.0
1405,1,0,0,0,3,4.0,0.0,3,1.0,4.55,4.0
1406,0,7,0,0,0,2.0,0.0,3,0.0,4.97,4.0
1407,1,8,0,0,0,5.0,0.0,3,0.0,5.7,5.0
1408,1,9,0,0,0,4.0,2.0,2,1.0,6.75,6.0
1409,1,0,0,7,0,2.0,2.0,4,2.0,6.36,5.0
1410,1,5,0,0,0,0.0,0.0,0,0.0,3.75,3.0
1411,1,2,0,0,0,2.0,0.0,3,1.0,4.47,4.0
1412,0,7,0,0,0,0.0,0.0,2,0.0,4.36,4.0
1413,1,0,0,8,0,4.0,3.0,3,1.0,6.87,6.0
1414,1,8,2,0,0,5.0,1.0,3,0.0,6.58,6.0
1415,0,3,0,0,0,7.0,0.0,1,0.0,3.96,4.0
1416,0,8,0,0,2,4.0,4.0,2,0.0,6.5,6.0
1417,0,0,0,5,0,0.0,0.0,2,0.0,4.01,4.0
1418,1,8,0,8,0,4.0,5.0,3,7.0,8.87,8.0
1419,0,9,0,0,0,2.0,0.0,3,0.0,5.31,5.0
1420,1,6,0,8,0,2.0,2.0,3,2.0,7.4,6.0
1421,0,9,0,0,0,2.0,1.0,3,0.0,5.83,5.0
1422,1,12,0,0,0,3.0,2.0,4,3.0,7.13,6.0
1423,0,5,0,8,0,5.0,3.0,4,0.0,7.14,6.0
1424,1,0,0,2,0,1.0,0.0,3,0.0,4.43,4.0
1425,1,9,0,0,0,3.0,0.0,3,0.0,5.75,5.0
1426,1,9,0,0,0,3.0,0.0,2,1.0,5.62,5.0
1427,0,11,0,0,0,2.0,2.0,3,0.0,6.04,5.0
1428,1,10,0,0,0,5.0,3.0,3,0.0,6.91,6.0
1429,1,9,0,9,0,4.0,0.0,4,2.0,7.37,6.0
1430,1,2,0,2,0,1.0,0.0,0,4.0,3.94,4.0
1431,0,7,0,9,0,2.0,0.0,3,0.0,6.32,5.0
1432,0,4,0,0,0,2.0,0.0,3,0.0,4.44,4.0
1433,1,0,0,8,0,0.0,0.0,3,1.0,5.22,5.0
1434,0,6,0,1,0,2.0,0.0,1,0.0,4.36,4.0
1435,1,0,0,8,0,0.0,0.0,2,1.0,5.04,4.0
1436,1,7,0,0,0,1.0,0.0,3,1.0,5.27,5.0
1437,0,5,0,0,0,2.0,0.0,2,0.0,4.44,4.0
1438,1,10,0,0,0,2.0,0.0,4,3.0,5.91,5.0
1439,1,5,0,0,0,0.0,0.0,1,0.0,4.1,4.0
1440,1,7,0,0,0,3.0,0.0,1,0.0,4.88,4.0
1441,1,7,0,0,0,1.0,0.0,3,1.0,5.27,5.0
